2024-05-23 19:56:08,427 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-05-23 19:58:00,974 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:00,0.003
2024-05-23 19:58:01,433 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/lobby/getRoomList,,2024-05-23 19:58:01,0.003
2024-05-23 19:58:01,973 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:01,0.004
2024-05-23 19:58:03,276 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:03,0.004
2024-05-23 19:58:03,977 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:03,0.002
2024-05-23 19:58:05,280 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:05,0.002
2024-05-23 19:58:05,978 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:05,0.002
2024-05-23 19:58:07,281 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:07,0.003
2024-05-23 19:58:07,985 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:07,0.003
2024-05-23 19:58:09,280 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:09,0.002
2024-05-23 19:58:09,978 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:09,0.003
2024-05-23 19:58:11,281 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:11,0.003
2024-05-23 19:58:11,973 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:11,0.004
2024-05-23 19:58:13,279 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:13,0.002
2024-05-23 19:58:13,471 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/lobby/joinRoom,,2024-05-23 19:58:13,0.043
2024-05-23 19:58:13,534 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/lobby/getRoomList,,2024-05-23 19:58:13,0.002
2024-05-23 19:58:13,794 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:13,0.005
2024-05-23 19:58:13,977 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:13,0.002
2024-05-23 19:58:14,795 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:14,0.002
2024-05-23 19:58:15,285 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:15,0.002
2024-05-23 19:58:15,795 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:15,0.003
2024-05-23 19:58:16,289 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:16,0.002
2024-05-23 19:58:16,532 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:16,0.002
2024-05-23 19:58:16,984 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:16,0.003
